id,age,prior_experience,education_level,region,treatment,salary,pre_salary
4508,19,1.7,Bachelor's,North,0,39561.24,41973.48
4509,41,3.1,Master's,North,1,74255.97,60968.85
4510,49,2.4,High School,East,0,39236.34,45980.05
4511,18,3.3,Master's,East,1,69433.56,56278.65
4512,25,0.0,Bachelor's,South,1,52123.3,38037.56
4513,30,0.0,High School,West,1,39495.7,28600.37
4514,40,4.2,Bachelor's,East,1,58497.21,53898.76
4515,32,5.1,High School,West,0,46467.76,54054.33
4516,25,1.2,Master's,East,0,49379.33,55743.4
4517,29,2.5,Master's,West,0,49691.8,57051.91
4518,39,3.6,High School,North,1,51417.55,45293.21
4519,29,4.4,High School,East,0,39627.66,46529.24
4520,31,0.0,High School,South,0,29142.71,29810.84
4521,32,1.2,High School,West,0,32007.34,30653.81
4522,32,2.3,High School,East,1,40660.16,36816.74
4523,26,4.4,High School,North,0,31463.05,44889.36
4524,36,8.0,Bachelor's,North,1,67295.27,56185.46
4525,43,2.5,High School,North,1,56652.49,36888.2
4526,37,0.2,Master's,North,1,54009.73,42296.27
4527,46,3.8,Master's,East,0,60293.45,60455.36
4528,39,5.6,Bachelor's,South,1,54303.75,52601.17
4529,25,3.2,Master's,West,0,49606.65,55912.88
4530,38,1.2,High School,South,0,26787.66,30799.92
4531,36,4.9,High School,West,0,43736.46,51090.8
4532,23,4.3,Bachelor's,South,0,63091.05,44096.97
4533,37,0.9,Bachelor's,East,0,43144.71,42603.36
4534,42,3.8,Bachelor's,East,0,57766.62,44290.97
4535,46,5.0,Master's,West,0,58711.41,57962.67
4536,36,5.4,Master's,East,1,77915.69,62024.75
4537,21,2.9,Bachelor's,West,1,66967.59,47721.43
4538,40,2.3,Bachelor's,South,0,44304.68,45817.07
4539,24,5.5,High School,East,0,43667.32,47107.0
4540,45,0.6,High School,East,0,25149.98,29232.62
4541,45,3.9,Bachelor's,West,1,58086.17,49043.79
4542,21,0.3,Bachelor's,West,0,39189.32,39026.54
4543,39,5.1,Bachelor's,West,0,63547.03,54081.44
4544,29,2.5,High School,West,0,30976.86,37237.28
4545,30,5.5,Bachelor's,North,0,54909.81,57418.36
4546,20,4.0,High School,West,0,32876.94,42373.55
4547,39,0.6,Bachelor's,North,1,47526.86,40605.3
4548,29,5.8,High School,South,0,49104.74,45869.39
4549,19,6.1,High School,West,0,50870.39,44090.23
4550,41,4.8,High School,North,1,57238.83,45016.12
4551,19,1.5,High School,North,0,36417.49,39329.78
4552,44,2.4,Master's,North,0,55066.03,53975.44
4553,40,3.3,High School,East,0,40101.26,36630.02
4554,26,1.6,High School,North,0,29538.41,38058.96
4555,18,6.4,Bachelor's,West,0,47895.79,55859.53
4556,25,3.3,Bachelor's,West,0,45132.52,50758.62
4557,40,0.0,High School,West,0,29326.92,28524.82
4558,23,3.7,High School,North,0,47305.79,42513.23
4559,23,2.3,Master's,North,0,51408.05,49826.01
4560,39,2.9,Bachelor's,East,0,45567.6,44727.79
4561,42,2.3,High School,South,0,38715.92,30634.94
4562,35,4.6,Bachelor's,East,0,50492.22,53848.3
4563,34,5.2,High School,West,1,59770.84,47080.68
4564,46,3.6,High School,West,1,60594.99,42505.77
4565,29,2.3,Bachelor's,West,1,65918.06,46001.32
4566,23,2.9,Master's,East,0,54237.18,50651.0
4567,43,3.0,High School,West,0,40802.06,42863.6
4568,44,1.4,Master's,West,0,57079.7,53171.12
4569,25,4.2,High School,West,1,51723.76,39447.05
4570,36,3.9,High School,North,1,55156.21,43828.5
4571,45,6.1,High School,South,0,42566.85,51799.96
4572,27,5.5,High School,North,0,44977.9,44619.61
4573,18,1.6,Master's,North,0,55666.52,48615.86
4574,42,4.6,Bachelor's,South,0,48330.81,53936.45
4575,46,1.1,High School,South,0,32654.02,27258.68
4576,30,4.4,Master's,East,0,50304.54,53845.93
4577,34,2.0,Master's,South,1,70929.16,47040.9
4578,20,1.0,Bachelor's,East,0,47175.62,33814.73
4579,25,3.6,Master's,East,0,56620.77,60139.76
4580,31,0.0,High School,North,0,32537.56,22047.47
4581,20,0.0,Master's,West,0,46979.49,46372.44
4582,33,2.6,Bachelor's,North,0,52856.61,49046.73
4583,30,3.2,Master's,North,0,51900.65,53425.62
4584,37,2.3,Bachelor's,South,1,58445.43,42226.53
4585,41,0.0,High School,South,0,35387.08,30931.37
4586,34,1.4,Bachelor's,East,0,48169.28,42207.33
4587,30,3.8,High School,East,0,30050.4,45414.02
4588,46,4.2,High School,East,0,39494.32,32085.92
4589,23,3.0,High School,South,0,33806.81,35325.17
4590,34,5.3,Master's,East,1,71688.94,63146.31
4591,31,3.8,High School,East,1,41304.23,41601.79
4592,34,1.5,Bachelor's,South,1,42287.15,45508.14
4593,47,2.4,High School,West,0,48167.46,38248.08
4594,25,0.2,Master's,North,0,48671.25,45061.05
4595,28,2.8,High School,South,0,38956.21,37190.85
4596,37,5.2,Bachelor's,East,1,65490.97,62900.22
4597,45,4.4,Master's,North,1,68843.45,64339.79
4598,18,5.8,Bachelor's,South,0,60398.81,57382.02
4599,43,2.4,High School,North,1,44020.47,37513.86
4600,24,5.7,Bachelor's,North,0,56009.67,57252.53
4601,38,2.6,Master's,West,0,53977.28,56107.34
4602,38,5.9,Bachelor's,East,0,50595.22,57375.31
4603,34,3.0,High School,South,1,55253.77,35994.48
4604,49,4.4,Master's,East,1,66015.0,65338.04
4605,47,6.0,High School,West,1,62937.78,48984.83
4606,27,2.6,Bachelor's,West,0,46414.0,53855.72
4607,28,3.4,Master's,South,1,73478.26,55948.59
4608,39,5.6,High School,South,0,41526.29,45817.39
4609,47,2.7,Bachelor's,West,1,50778.19,51636.56
4610,26,0.4,Bachelor's,South,1,44546.17,40404.75
4611,26,7.3,Master's,North,0,67524.52,67433.69
4612,41,2.1,High School,North,0,43888.76,31498.54
4613,22,3.3,Bachelor's,West,0,55918.0,50540.87
4614,34,5.3,Master's,East,0,49386.2,58926.76
4615,26,1.8,High School,South,0,36597.57,33608.84
4616,34,1.0,High School,South,1,26888.02,31037.8
4617,41,3.5,Master's,North,1,69497.58,57256.14
4618,38,0.0,High School,South,0,35590.85,23858.49
4619,36,2.4,Master's,East,0,52071.34,51356.62
4620,44,3.5,High School,South,0,40890.14,44421.12
4621,24,2.5,High School,South,1,47748.48,32517.32
4622,40,0.0,Bachelor's,North,0,34077.79,38691.52
4623,26,6.2,Bachelor's,South,0,58723.6,54074.4
4624,24,3.2,Bachelor's,West,0,46464.19,45985.23
4625,30,5.9,Bachelor's,West,0,60238.37,62320.61
4626,49,2.5,Master's,East,1,61871.65,45898.04
4627,28,1.2,High School,East,0,29414.81,36662.52
4628,31,3.5,Bachelor's,East,0,40935.76,46588.29
4629,36,2.6,High School,East,1,38384.95,35689.34
4630,28,0.6,Bachelor's,North,1,56495.98,35353.75
4631,30,5.9,High School,South,0,45529.76,50715.6
4632,48,1.8,High School,North,1,46959.25,34634.38
4633,31,0.0,Bachelor's,East,0,46916.15,36729.32
4634,30,5.7,High School,South,0,44154.97,47539.35
4635,18,2.0,High School,West,0,32836.82,35318.85
4636,25,1.8,Bachelor's,North,1,52692.25,35397.25
4637,29,0.0,Bachelor's,South,0,38147.16,36036.7
4638,36,6.5,Master's,West,1,83883.41,68081.76
4639,29,0.4,Bachelor's,West,1,57092.22,33173.53
4640,25,3.1,High School,East,1,52455.07,34940.25
4641,25,4.8,Bachelor's,West,1,69722.79,50692.83
4642,46,3.8,High School,West,1,50639.21,38497.51
4643,38,2.9,Bachelor's,East,1,58137.9,46588.46
4644,30,0.0,Master's,South,0,43492.43,40627.69
4645,29,1.4,Bachelor's,South,1,45689.81,40648.58
4646,46,3.4,Bachelor's,East,1,64146.18,48008.02
4647,33,1.4,High School,North,0,36935.45,36795.76
4648,18,3.4,Bachelor's,East,0,48310.52,53179.16
4649,30,4.4,Master's,South,0,58078.12,57153.81
4650,43,4.9,High School,North,0,37243.94,52252.24
4651,24,0.5,High School,East,0,26755.55,30764.38
4652,45,7.4,Bachelor's,South,1,71860.64,63515.5
4653,43,4.5,Bachelor's,South,1,58959.31,59226.03
4654,22,3.0,High School,South,0,37901.15,39557.23
4655,25,5.2,Master's,West,0,60013.94,55105.89
4656,42,7.7,High School,West,1,59780.1,53463.62
4657,44,0.1,High School,North,0,25528.09,27853.43
4658,31,2.5,Bachelor's,North,0,37586.64,44402.27
4659,40,0.0,High School,North,0,29267.41,37939.91
4660,47,3.4,Bachelor's,West,0,51248.95,43308.95
4661,30,3.7,High School,North,1,42974.19,42301.87
4662,32,2.9,High School,South,0,38644.79,35189.11
4663,40,1.7,High School,South,0,36478.51,33869.37
4664,34,0.0,Master's,North,0,40052.1,47979.37
4665,32,3.7,Bachelor's,North,1,66351.91,50372.66
4666,37,5.9,Bachelor's,West,1,63804.03,54799.87
4667,35,1.8,High School,South,0,34947.59,32800.8
4668,35,3.9,Bachelor's,East,0,48834.01,50964.31
4669,19,0.0,Bachelor's,East,0,29146.13,44830.75
4670,21,3.9,Master's,West,1,71787.04,53094.59
4671,47,2.2,Bachelor's,West,1,49862.11,52246.66
4672,18,1.5,Bachelor's,West,0,41242.89,47297.99
4673,48,1.5,High School,South,0,37426.12,39977.41
4674,21,2.2,Bachelor's,North,0,51942.85,45833.73
4675,35,3.8,Bachelor's,North,1,53894.94,54084.52
4676,22,0.4,Master's,West,1,53894.6,42164.67
4677,36,2.2,High School,South,0,43529.4,33927.82
4678,32,2.9,High School,East,1,51069.74,41763.26
4679,45,0.8,Bachelor's,West,0,43761.62,41583.38
4680,25,6.6,High School,South,0,44524.33,49206.48
4681,37,1.3,High School,West,0,31982.98,23889.56
4682,34,1.7,Master's,South,0,49144.2,48358.1
4683,18,1.0,Bachelor's,South,1,46840.68,36303.78
4684,29,6.6,Master's,West,0,56418.03,66774.14
4685,43,4.1,Master's,North,1,64764.94,56535.33
4686,36,1.1,High School,West,0,40151.89,30786.8
4687,32,5.2,Bachelor's,North,1,63933.26,64171.64
4688,26,3.4,High School,North,1,57075.65,44352.7
4689,24,3.5,Master's,East,1,66438.63,59723.49
4690,19,2.3,Bachelor's,South,1,51109.6,53708.86
4691,48,1.5,High School,West,0,40891.6,37708.77
4692,46,3.7,High School,South,0,42088.23,38016.18
4693,26,1.9,Bachelor's,East,0,48538.67,40148.41
4694,27,6.6,High School,North,1,54558.89,53659.61
4695,19,0.5,High School,West,0,36578.03,23262.58
4696,36,6.1,Bachelor's,South,1,71561.39,55988.88
4697,28,2.8,Master's,East,0,54780.92,44715.5
4698,30,3.6,High School,North,0,36759.9,41195.37
4699,27,4.7,Bachelor's,North,0,51768.9,55516.28
4700,31,1.7,Master's,South,1,63274.96,51217.66
4701,35,4.7,High School,North,1,55358.34,47852.44
4702,36,0.0,Master's,East,1,58005.41,52859.31
4703,39,1.6,High School,North,1,49741.29,34225.85
4704,26,1.2,Bachelor's,West,1,48213.39,52830.6
4705,42,0.5,Bachelor's,West,0,33703.59,40350.68
4706,24,2.6,Bachelor's,South,1,55522.58,49596.66
4707,45,3.8,Master's,East,0,54665.78,53955.75
4708,20,4.4,High School,North,0,47145.19,49677.26
4709,37,3.5,High School,North,0,35072.77,44666.84
4710,23,1.7,Bachelor's,North,0,48107.75,48985.81
4711,44,3.7,Master's,West,1,72982.16,56318.02
4712,38,3.2,High School,East,0,39747.24,34578.33
4713,19,4.9,Master's,North,1,69920.02,61541.59
4714,46,4.6,High School,South,0,39823.89,37011.92
4715,23,3.1,High School,East,1,46469.55,37955.26
4716,20,1.2,Bachelor's,East,0,39574.8,42364.32
4717,33,1.7,High School,North,1,52297.0,44608.9
4718,47,1.9,Bachelor's,West,0,43341.91,44974.19
4719,25,2.4,High School,East,0,30497.54,37758.15
4720,19,3.5,High School,South,0,41885.07,40247.87
4721,34,4.4,Bachelor's,East,1,65422.5,45831.64
4722,26,2.9,Bachelor's,West,0,46566.23,47043.3
4723,47,3.0,Bachelor's,South,1,64442.82,47411.53
4724,29,3.3,Bachelor's,West,1,61747.38,44025.57
4725,20,2.0,High School,North,0,30658.92,31253.02
4726,28,1.1,Bachelor's,East,0,38690.48,39373.72
4727,18,0.0,Master's,South,0,46131.13,45259.73
4728,40,1.6,Master's,West,1,51498.16,47969.78
4729,30,3.9,High School,North,0,43520.66,37496.5
4730,32,1.6,High School,South,0,25974.62,35957.09
4731,43,2.5,Master's,East,1,67690.33,54655.47
4732,22,3.9,Bachelor's,East,0,54334.96,50185.19
4733,38,4.0,Bachelor's,West,1,62648.04,47748.07
4734,47,0.8,Bachelor's,South,0,37143.41,42779.36
4735,34,5.0,High School,North,0,45833.37,44237.85
4736,48,5.3,Bachelor's,North,0,51197.21,49143.67
4737,48,0.7,Master's,North,0,42066.82,51244.98
4738,42,1.4,Bachelor's,West,0,40363.26,43614.03
4739,40,5.4,High School,North,1,59637.87,45722.84
4740,41,2.7,High School,South,1,48337.95,31815.79
4741,42,0.0,High School,West,0,37253.55,27020.56
4742,23,0.2,Bachelor's,East,1,52430.81,46674.26
4743,45,2.5,High School,West,0,40797.24,31466.63
4744,38,0.7,High School,West,0,23977.11,31094.6
4745,39,2.2,Master's,West,0,50093.66,51534.66
4746,28,3.1,High School,South,1,43872.52,40581.91
4747,35,5.9,High School,East,0,46858.51,41711.32
4748,21,2.4,High School,East,0,33790.9,37896.71
4749,20,5.1,High School,West,1,53547.23,38555.58
4750,30,5.9,Bachelor's,West,1,70878.37,56089.72
4751,40,5.9,Master's,West,1,74982.11,60090.41
4752,26,3.6,Master's,South,1,70744.1,52336.52
4753,38,0.0,Bachelor's,South,1,39996.58,41339.27
4754,23,3.9,Bachelor's,North,0,50054.82,48757.58
4755,43,5.1,Bachelor's,East,0,58123.92,55194.84
4756,47,2.8,High School,North,0,46045.08,40427.31
4757,45,6.5,High School,North,1,51727.06,54579.81
4758,29,4.7,Master's,West,0,57401.58,54266.97
4759,19,4.1,High School,South,1,57580.77,45976.06
4760,49,5.2,High School,North,0,44556.89,45665.85
4761,20,3.7,Bachelor's,North,0,44448.13,47587.5
4762,20,0.0,Bachelor's,North,0,30250.0,33403.0
4763,45,2.0,High School,West,0,31261.66,38426.36
4764,29,5.4,High School,West,0,37738.5,42511.1
4765,32,1.4,High School,South,0,34446.75,36271.23
4766,26,2.6,Bachelor's,North,0,50140.72,53511.32
4767,48,0.9,High School,North,0,26426.11,36619.91
4768,40,6.6,Bachelor's,South,1,68992.18,63365.74
4769,25,6.4,Bachelor's,South,0,61315.31,54323.98
4770,28,1.2,Master's,South,0,48683.24,51650.93
4771,33,3.3,High School,East,1,41830.32,35323.14
4772,49,1.6,High School,South,0,36848.09,33866.07
4773,43,4.2,Bachelor's,West,1,60416.43,57565.09
4774,44,4.0,Bachelor's,East,1,59275.58,47568.63
4775,42,4.6,High School,South,0,41136.05,48245.42
4776,39,3.7,Bachelor's,West,1,59425.45,53162.59
4777,21,8.9,High School,South,1,69161.53,60998.97
4778,45,0.9,High School,South,0,44785.7,27631.99
4779,18,0.0,Bachelor's,East,0,38561.66,40100.8
4780,41,2.2,High School,West,0,44197.16,35973.61
4781,24,0.0,Master's,North,0,46788.78,49353.99
4782,19,0.0,Bachelor's,South,1,47547.58,31380.0
4783,41,1.0,Bachelor's,East,1,51734.85,42471.15
4784,45,1.2,Bachelor's,West,1,45358.18,42505.5
4785,22,1.1,Bachelor's,South,0,42801.59,33339.53
4786,24,4.0,High School,North,1,42148.99,38458.32
4787,21,2.0,Master's,West,0,46649.53,43679.39
4788,22,2.6,Master's,West,0,53472.13,49894.58
4789,41,4.8,High School,East,1,60335.31,46596.87
4790,18,1.5,High School,South,0,41555.19,35281.46
4791,18,2.5,High School,South,0,36229.99,38177.6
4792,32,3.7,Bachelor's,West,1,59973.15,44941.01
4793,37,0.0,Bachelor's,South,1,52921.81,42481.8
4794,36,0.0,Master's,West,0,38352.53,44924.72
4795,46,3.7,Bachelor's,North,1,61100.44,49234.82
4796,27,4.0,Bachelor's,East,1,55812.62,53761.6
4797,45,7.1,Bachelor's,South,1,68526.2,55334.62
4798,35,3.3,Bachelor's,South,0,45653.45,48814.19
4799,45,4.6,Bachelor's,East,0,54095.23,53493.85
4800,20,2.6,Bachelor's,North,0,48578.68,43617.73
4801,28,3.6,Bachelor's,North,0,53238.76,51409.49
4802,32,6.3,Bachelor's,North,1,68744.54,58808.49
4803,48,0.0,Bachelor's,North,0,38858.27,37595.29
4804,44,3.8,Bachelor's,North,1,68751.82,48871.4
4805,47,7.3,Bachelor's,West,1,62191.73,61994.19
4806,28,3.6,Bachelor's,South,1,67170.25,51953.88
4807,34,6.3,Bachelor's,South,0,55454.33,57151.6
4808,34,1.7,Bachelor's,South,0,46079.19,47580.76
4809,23,2.9,Bachelor's,West,1,55179.42,49334.1
4810,49,3.1,High School,East,1,45688.44,32146.14
4811,22,0.0,High School,North,0,32422.89,24380.41
4812,25,0.7,Bachelor's,East,1,55201.57,44828.94
4813,19,0.8,Bachelor's,North,0,42783.79,39412.91
4814,33,4.6,Master's,North,1,66221.82,59456.7
4815,37,4.7,High School,East,0,62289.67,48657.16
4816,41,3.6,High School,South,1,56937.09,40774.36
4817,29,4.6,High School,West,1,58611.33,43949.07
4818,23,2.7,High School,East,0,36250.28,34625.08
4819,18,5.4,Bachelor's,South,1,61085.76,55679.98
4820,48,3.0,High School,North,0,37653.54,41346.05
4821,21,3.1,Bachelor's,South,1,62754.22,44988.47
4822,34,2.5,Bachelor's,North,0,40453.42,41811.91
4823,30,4.4,Bachelor's,North,0,45765.68,61705.16
4824,35,2.2,Master's,South,1,64170.54,51228.37
4825,22,5.0,Bachelor's,North,1,64454.57,50265.23
4826,47,0.7,High School,West,0,28355.54,34926.35
4827,41,0.8,Master's,South,1,51950.48,47196.82
4828,41,4.4,Master's,East,1,75314.05,53856.93
4829,44,2.8,High School,North,1,50253.76,40332.21
4830,20,2.1,High School,North,0,29458.97,32887.52
4831,28,4.8,High School,West,0,37872.22,50705.83
4832,30,1.8,High School,West,0,33548.87,37378.02
4833,21,2.6,Master's,East,0,56463.0,51692.48
4834,43,5.8,Bachelor's,North,0,58370.41,55837.39
4835,44,6.1,High School,East,1,63893.25,51913.15
4836,31,6.1,Master's,East,1,65982.64,64043.85
4837,39,2.4,Bachelor's,North,0,46426.48,53688.44
4838,28,5.5,High School,East,0,53513.77,51043.47
4839,49,1.1,Master's,East,0,54970.29,50250.43
4840,44,1.2,Master's,West,1,60353.13,44852.06
4841,27,0.0,Master's,West,0,56740.09,44412.45
4842,36,6.3,Bachelor's,East,1,70083.63,58815.5
4843,35,1.3,Bachelor's,North,0,47029.85,38608.55
4844,23,2.7,High School,West,0,38463.04,43273.71
4845,44,1.2,Bachelor's,East,0,37633.18,37703.37
4846,46,4.4,Master's,South,1,63794.95,55651.1
4847,32,2.2,High School,South,0,37654.27,34350.8
4848,38,0.4,Bachelor's,East,1,48113.59,42175.3
4849,47,3.9,Bachelor's,South,0,40807.05,46480.25
4850,27,0.1,High School,West,0,25268.65,23100.09
4851,22,1.3,Bachelor's,North,0,40383.55,46252.16
4852,43,0.0,High School,East,0,33636.4,28222.45
4853,46,0.2,Bachelor's,West,1,48375.88,34325.97
4854,22,3.4,High School,North,0,39710.85,37180.57
4855,27,0.0,Master's,South,1,50065.44,51867.05
4856,45,0.0,High School,South,0,30228.96,27371.83
4857,22,3.0,High School,South,1,55581.29,38506.53
4858,20,1.9,High School,South,0,36516.23,33912.33
4859,40,7.0,Master's,West,1,68415.65,61069.35
4860,23,6.7,Bachelor's,West,1,61745.77,55129.13
4861,21,1.3,Bachelor's,North,1,54736.41,36695.57
4862,35,4.1,Bachelor's,East,0,49221.25,54123.53
4863,45,4.5,Bachelor's,North,1,61122.79,51903.52
4864,26,1.8,High School,East,0,32351.46,45330.71
4865,34,0.0,Bachelor's,South,1,50543.81,35164.36
4866,46,3.0,High School,South,1,47421.62,35564.56
4867,30,2.7,Master's,South,1,62029.86,59235.04
4868,44,2.1,Bachelor's,South,0,40129.3,48531.91
4869,32,3.9,Bachelor's,West,0,54262.36,51239.06
4870,47,1.5,High School,North,0,33389.96,30045.23
4871,37,0.7,Bachelor's,East,1,53127.42,47079.99
4872,34,3.2,High School,East,1,43686.54,39311.59
4873,30,3.8,High School,West,0,49985.24,39677.3
4874,49,0.6,High School,South,0,38327.0,36371.84
4875,33,4.9,Bachelor's,North,0,43019.56,52610.82
4876,39,0.0,Bachelor's,South,1,43990.31,33337.32
4877,21,1.8,High School,West,1,47919.49,35561.21
4878,22,2.5,High School,East,1,40853.31,34374.6
4879,22,1.7,Bachelor's,West,0,42524.69,31062.64
4880,26,1.9,Bachelor's,East,1,55742.8,40173.16
4881,34,6.7,High School,North,0,49302.82,47989.06
4882,30,1.3,High School,East,0,36588.89,29277.42
4883,19,7.9,Master's,North,1,75180.68,71000.99
4884,30,3.9,Master's,South,0,45401.85,53590.21
4885,39,3.2,Master's,South,1,69462.91,56513.7
4886,38,4.0,Master's,West,1,71736.52,52066.72
4887,44,8.1,High School,North,1,76697.75,57936.88
4888,40,1.0,High School,South,0,22002.51,27894.07
4889,36,0.8,High School,North,0,36031.65,23033.88
4890,20,1.5,High School,South,0,24627.39,39449.05
4891,27,3.1,Master's,South,0,62975.33,50876.42
4892,19,0.0,Bachelor's,East,1,50439.33,45027.72
4893,49,3.0,Bachelor's,West,1,52374.39,49258.37
4894,30,6.4,High School,East,1,63062.4,52361.05
4895,36,3.3,Master's,North,0,52143.22,59081.89
4896,43,2.4,Master's,South,1,63745.97,52650.72
4897,34,1.8,High School,West,0,36320.84,35896.22
4898,38,4.8,Master's,South,1,78111.91,64525.36
4899,31,1.3,High School,South,1,53119.63,34345.43
4900,48,6.7,High School,East,1,57092.05,47187.29
4901,29,6.9,Bachelor's,North,1,73890.69,61043.03
4902,38,3.5,Bachelor's,West,0,50314.71,40045.43
4903,29,3.0,High School,West,0,31867.5,44278.24
4904,28,5.1,High School,West,1,51702.82,50661.76
4905,24,5.2,Master's,North,0,72249.52,65392.67
4906,21,1.4,Bachelor's,West,0,43953.32,46839.09
4907,36,1.9,Bachelor's,North,0,48839.57,43363.3
4908,18,0.4,High School,West,0,30005.69,30773.27
4909,45,3.8,High School,South,1,48754.68,36481.44
4910,48,4.3,High School,North,0,43136.09,49892.17
4911,41,0.3,High School,East,0,29569.93,28959.93
4912,46,2.1,High School,West,0,28802.54,37659.54
4913,20,0.3,High School,East,0,25899.85,31916.18
4914,30,1.2,Bachelor's,North,0,45146.62,36238.32
4915,32,4.1,High School,South,0,40402.65,35321.3
4916,19,1.5,Master's,East,0,49727.63,49522.35
4917,28,2.4,High School,East,0,38369.66,35384.98
4918,21,0.0,Bachelor's,South,1,49565.25,37642.25
4919,36,3.4,High School,South,0,45854.84,44461.66
4920,46,2.9,Bachelor's,North,0,41240.88,47599.78
4921,34,1.5,High School,West,1,47477.51,37534.09
4922,20,2.6,Master's,East,0,56641.05,54581.31
4923,45,3.4,Bachelor's,East,0,53011.03,46934.66
4924,35,1.4,Bachelor's,North,1,45046.2,38192.79
4925,25,0.0,High School,West,0,31416.52,31058.87
4926,39,6.6,Bachelor's,North,0,66413.83,58135.57
4927,42,1.7,Bachelor's,East,1,52704.76,46760.63
4928,41,2.8,High School,East,0,40836.91,37796.4
4929,43,5.0,Bachelor's,South,1,66967.02,51810.63
4930,36,10.0,Master's,South,1,79872.65,74082.0
4931,22,0.5,Bachelor's,West,0,48702.2,35825.09
4932,24,3.9,Master's,East,1,69196.47,62487.64
4933,38,1.6,Master's,East,1,62352.2,54358.52
4934,25,1.9,Master's,South,0,42457.12,45847.88
4935,45,1.6,Bachelor's,North,0,46651.45,46015.79
4936,22,0.7,Bachelor's,North,0,42778.12,32719.98
